Date,Value_exc_vat,Price,Consumption
2023-11-26 14:00:00+00:00,24.19,25.3995,1.954
2023-11-26 13:30:00+00:00,25.8,27.09,2.184
2023-11-26 13:00:00+00:00,26.21,27.5205,1.772
2023-11-26 12:30:00+00:00,26.67,28.0035,0.796
2023-11-26 12:00:00+00:00,25.24,26.502,0.759
2023-11-26 11:30:00+00:00,24.57,25.7985,1.135
2023-11-26 11:00:00+00:00,23.31,24.4755,1.143
2023-11-26 10:30:00+00:00,24.53,25.7565,0.929
2023-11-26 10:00:00+00:00,23.96,25.158,0.963
2023-11-26 09:30:00+00:00,23.1,24.255,1.006
2023-11-26 09:00:00+00:00,23.31,24.4755,0.977
2023-11-26 08:30:00+00:00,21.44,22.512,0.936
2023-11-26 08:00:00+00:00,23.55,24.7275,0.632
2023-11-26 07:30:00+00:00,22.68,23.814,0.453
2023-11-26 07:00:00+00:00,20.31,21.3255,0.289
2023-11-26 06:30:00+00:00,20.24,21.252,0.277
2023-11-26 06:00:00+00:00,19.32,20.286,0.27
2023-11-26 05:30:00+00:00,20.58,21.609,0.292
2023-11-26 05:00:00+00:00,18.48,19.404,0.282
2023-11-26 04:30:00+00:00,18.9,19.845,0.281
2023-11-26 04:00:00+00:00,19.55,20.5275,0.283
2023-11-26 03:30:00+00:00,19.78,20.769,0.283
2023-11-26 03:00:00+00:00,20.27,21.2835,0.296
2023-11-26 02:30:00+00:00,20.39,21.4095,0.287
2023-11-26 02:00:00+00:00,21.23,22.2915,0.286
2023-11-26 01:30:00+00:00,21.21,22.2705,0.65
2023-11-26 01:00:00+00:00,23.1,24.255,0.911
2023-11-26 00:30:00+00:00,19.78,20.769,0.922
2023-11-26 00:00:00+00:00,21.94,23.037,1.432
2023-11-25 23:30:00+00:00,21.08,22.134,1.561
2023-11-25 23:00:00+00:00,21,22.05,2.175
2023-11-25 22:30:00+00:00,21.42,22.491,2.597
2023-11-25 22:00:00+00:00,22.47,23.5935,1.954
2023-11-25 21:30:00+00:00,24.15,25.3575,1.804
2023-11-25 21:00:00+00:00,21.48,22.554,2.54
2023-11-25 20:30:00+00:00,23.52,24.696,2.37
2023-11-25 20:00:00+00:00,26.25,27.5625,1.485
2023-11-25 19:30:00+00:00,28.35,29.7675,0.943
2023-11-25 19:00:00+00:00,41.82,43.911,0.912
2023-11-25 18:30:00+00:00,43.04,45.192,1.028
2023-11-25 18:00:00+00:00,42.45,44.5725,1.677
2023-11-25 17:30:00+00:00,42.26,44.373,1.63
2023-11-25 17:00:00+00:00,41.9,43.995,1.651
2023-11-25 16:30:00+00:00,36.04,37.842,1.551
2023-11-25 16:00:00+00:00,22.05,23.1525,1.554
2023-11-25 15:30:00+00:00,22.55,23.6775,1.559
2023-11-25 15:00:00+00:00,21.84,22.932,1.439
2023-11-25 14:30:00+00:00,22.85,23.9925,1.506
2023-11-25 14:00:00+00:00,22.81,23.9505,1.635
2023-11-25 13:30:00+00:00,23.86,25.053,1.294
2023-11-25 13:00:00+00:00,22.47,23.5935,0.92
2023-11-25 12:30:00+00:00,21.84,22.932,0.945
2023-11-25 12:00:00+00:00,20.87,21.9135,0.964
2023-11-25 11:30:00+00:00,20.79,21.8295,0.457
2023-11-25 11:00:00+00:00,21.29,22.3545,0.113
2023-11-25 10:30:00+00:00,24.15,25.3575,0.606
2023-11-25 10:00:00+00:00,24.57,25.7985,0.906
2023-11-25 09:30:00+00:00,24.11,25.3155,0.762
2023-11-25 09:00:00+00:00,24.15,25.3575,0.883
2023-11-25 08:30:00+00:00,18.9,19.845,0.738
2023-11-25 08:00:00+00:00,20.48,21.504,0.653
2023-11-25 07:30:00+00:00,19.11,20.0655,0.094
2023-11-25 07:00:00+00:00,20.16,21.168,0.086
2023-11-25 06:30:00+00:00,21.5,22.575,0.074
2023-11-25 06:00:00+00:00,19.95,20.9475,0.074
2023-11-25 05:30:00+00:00,18.9,19.845,0.072
2023-11-25 05:00:00+00:00,17.85,18.7425,0.085
2023-11-25 04:30:00+00:00,19.11,20.0655,0.073
2023-11-25 04:00:00+00:00,18.48,19.404,0.074
2023-11-25 03:30:00+00:00,18.9,19.845,0.087
2023-11-25 03:00:00+00:00,17.85,18.7425,0.091
2023-11-25 02:30:00+00:00,19.59,20.5695,0.092
2023-11-25 02:00:00+00:00,20.24,21.252,0.133
2023-11-25 01:30:00+00:00,22.26,23.373,0.776
2023-11-25 01:00:00+00:00,23.23,24.3915,1.23
2023-11-25 00:30:00+00:00,20.16,21.168,1.467
2023-11-25 00:00:00+00:00,21.73,22.8165,1.476
2023-11-24 23:30:00+00:00,21.34,22.407,1.425
2023-11-24 23:00:00+00:00,21,22.05,1.446
2023-11-24 22:30:00+00:00,21,22.05,1.951
2023-11-24 22:00:00+00:00,21.29,22.3545,1.384
2023-11-24 21:30:00+00:00,24.51,25.7355,0.979
2023-11-24 21:00:00+00:00,23.1,24.255,0.971
2023-11-24 20:30:00+00:00,26.04,27.342,0.97
2023-11-24 20:00:00+00:00,23.31,24.4755,1.424
2023-11-24 19:30:00+00:00,26.54,27.867,1.293
2023-11-24 19:00:00+00:00,37.03,38.8815,0.897
2023-11-24 18:30:00+00:00,39.55,41.5275,0.917
2023-11-24 18:00:00+00:00,40.14,42.147,0.741
2023-11-24 17:30:00+00:00,39.62,41.601,0.896
2023-11-24 17:00:00+00:00,41.4,43.47,1.046
2023-11-24 16:30:00+00:00,34.18,35.889,1.064
2023-11-24 16:00:00+00:00,22.68,23.814,0.285
2023-11-24 15:30:00+00:00,19.57,20.5485,0.275
2023-11-24 15:00:00+00:00,23.1,24.255,0.269
2023-11-24 14:30:00+00:00,23.1,24.255,0.283
2023-11-24 14:00:00+00:00,21.9,22.995,0.453
2023-11-24 13:30:00+00:00,22.62,23.751,0.358
2023-11-24 13:00:00+00:00,19.95,20.9475,0.22
2023-11-24 12:30:00+00:00,19.95,20.9475,0.205
2023-11-24 12:00:00+00:00,17.85,18.7425,0.123
2023-11-24 11:30:00+00:00,17.85,18.7425,0.286
2023-11-24 11:00:00+00:00,19.59,20.5695,0.276
2023-11-24 10:30:00+00:00,20.83,21.8715,0.084
2023-11-24 10:00:00+00:00,22.44,23.562,0.094
2023-11-24 09:30:00+00:00,24.19,25.3995,0.099
2023-11-24 09:00:00+00:00,23.52,24.696,0.118
2023-11-24 08:30:00+00:00,23.1,24.255,0.106
2023-11-24 08:00:00+00:00,24.42,25.641,0.421
2023-11-24 07:30:00+00:00,22.07,23.1735,0.752
2023-11-24 07:00:00+00:00,22.18,23.289,0.591
2023-11-24 06:30:00+00:00,17.81,18.7005,0.095
2023-11-24 06:00:00+00:00,13.61,14.2905,0.104
2023-11-24 05:30:00+00:00,12.43,13.0515,0.1
2023-11-24 05:00:00+00:00,7.35,7.7175,0.113
2023-11-24 04:30:00+00:00,7.56,7.938,0.103
2023-11-24 04:00:00+00:00,5.25,5.5125,0.107
2023-11-24 03:30:00+00:00,7.41,7.7805,0.107
2023-11-24 03:00:00+00:00,4.2,4.41,0.103
2023-11-24 02:30:00+00:00,5.25,5.5125,0.109
2023-11-24 02:00:00+00:00,4.2,4.41,0.271
2023-11-24 01:30:00+00:00,8.4,8.82,0.711
2023-11-24 01:00:00+00:00,9.41,9.8805,0.738
2023-11-24 00:30:00+00:00,4.2,4.41,0.768
2023-11-24 00:00:00+00:00,8.19,8.5995,0.778
2023-11-23 23:30:00+00:00,12.35,12.9675,1.215
2023-11-23 23:00:00+00:00,4.2,4.41,1.399
2023-11-23 22:30:00+00:00,13.44,14.112,1.321
2023-11-23 22:00:00+00:00,16.8,17.64,0.733
2023-11-23 21:30:00+00:00,18.9,19.845,0.726
2023-11-23 21:00:00+00:00,20.01,21.0105,0.731
2023-11-23 20:30:00+00:00,23.31,24.4755,0.728
2023-11-23 20:00:00+00:00,22.38,23.499,1.025
2023-11-23 19:30:00+00:00,25.54,26.817,0.401
2023-11-23 19:00:00+00:00,35.1,36.855,0.271
2023-11-23 18:30:00+00:00,35.52,37.296,0.277
2023-11-23 18:00:00+00:00,38.04,39.942,0.3
2023-11-23 17:30:00+00:00,38.12,40.026,0.294
2023-11-23 17:00:00+00:00,38.04,39.942,0.283
2023-11-23 16:30:00+00:00,33.06,34.713,0.284
2023-11-23 16:00:00+00:00,18.2,19.11,0.28
2023-11-23 15:30:00+00:00,16.96,17.808,0.296
2023-11-23 15:00:00+00:00,17.01,17.8605,0.272
2023-11-23 14:30:00+00:00,18.48,19.404,0.298
2023-11-23 14:00:00+00:00,17.14,17.997,0.292
2023-11-23 13:30:00+00:00,18.06,18.963,0.3
2023-11-23 13:00:00+00:00,17.43,18.3015,0.301
2023-11-23 12:30:00+00:00,16.59,17.4195,0.284
2023-11-23 12:00:00+00:00,16.34,17.157,0.954
2023-11-23 11:30:00+00:00,15.54,16.317,0.7
2023-11-23 11:00:00+00:00,16.63,17.4615,0.308
2023-11-23 10:30:00+00:00,17.77,18.6585,0.382
2023-11-23 10:00:00+00:00,19.32,20.286,0.49
2023-11-23 09:30:00+00:00,19.34,20.307,0.544
2023-11-23 09:00:00+00:00,21.94,23.037,0.269
2023-11-23 08:30:00+00:00,21.1,22.155,0.264
2023-11-23 08:00:00+00:00,24.11,25.3155,0.276
2023-11-23 07:30:00+00:00,22.09,23.1945,0.285
2023-11-23 07:00:00+00:00,19.95,20.9475,0.266
2023-11-23 06:30:00+00:00,15.12,15.876,0.296
2023-11-23 06:00:00+00:00,10.82,11.361,1.358
2023-11-23 05:30:00+00:00,9.45,9.9225,1.6
2023-11-23 05:00:00+00:00,4.7,4.935,0.925
2023-11-23 04:30:00+00:00,5.25,5.5125,0.932
2023-11-23 04:00:00+00:00,1.89,1.9845,1.071
2023-11-23 03:30:00+00:00,4.49,4.7145,1.118
2023-11-23 03:00:00+00:00,4.96,5.208,1.317
2023-11-23 02:30:00+00:00,6.78,7.119,0.923
2023-11-23 02:00:00+00:00,6.13,6.4365,0.905
2023-11-23 01:30:00+00:00,9.14,9.597,0.922
2023-11-23 01:00:00+00:00,10.18,10.689,0.921
2023-11-23 00:30:00+00:00,8.4,8.82,0.964
2023-11-23 00:00:00+00:00,10.18,10.689,1.224
2023-11-22 23:30:00+00:00,11.34,11.907,1.59
2023-11-22 23:00:00+00:00,13.02,13.671,1.45
2023-11-22 22:30:00+00:00,18.69,19.6245,0.949
2023-11-22 22:00:00+00:00,18.9,19.845,1.321
2023-11-22 21:30:00+00:00,22.89,24.0345,1.752
2023-11-22 21:00:00+00:00,20.37,21.3885,1.683
2023-11-22 20:30:00+00:00,20.41,21.4305,1.16
2023-11-22 20:00:00+00:00,21.21,22.2705,1.027
2023-11-22 19:30:00+00:00,20.7,21.735,1.564
2023-11-22 19:00:00+00:00,33.32,34.986,1.237
2023-11-22 18:30:00+00:00,34.89,36.6345,1.3
2023-11-22 18:00:00+00:00,35.69,37.4745,1.731
2023-11-22 17:30:00+00:00,37.2,39.06,1.745
2023-11-22 17:00:00+00:00,37.87,39.7635,0.851
2023-11-22 16:30:00+00:00,33.5,35.175,0.736
2023-11-22 16:00:00+00:00,22.85,23.9925,0.723
2023-11-22 15:30:00+00:00,19.8,20.79,0.726
2023-11-22 15:00:00+00:00,20.5,21.525,0.08
2023-11-22 14:30:00+00:00,21.1,22.155,0.145
2023-11-22 14:00:00+00:00,20.52,21.546,0.396
2023-11-22 13:30:00+00:00,22.47,23.5935,0.737
2023-11-22 13:00:00+00:00,21,22.05,1.144
2023-11-22 12:30:00+00:00,21.84,22.932,0.367
2023-11-22 12:00:00+00:00,19.8,20.79,0.101
2023-11-22 11:30:00+00:00,19.32,20.286,0.103
2023-11-22 11:00:00+00:00,19.8,20.79,0.108
2023-11-22 10:30:00+00:00,21.63,22.7115,0.439
2023-11-22 10:00:00+00:00,21.5,22.575,0.738
2023-11-22 09:30:00+00:00,22.68,23.814,0.816
2023-11-22 09:00:00+00:00,24.36,25.578,0.68
2023-11-22 08:30:00+00:00,23.81,25.0005,0.323
2023-11-22 08:00:00+00:00,24.59,25.8195,0.472
2023-11-22 07:30:00+00:00,23.52,24.696,0.178
2023-11-22 07:00:00+00:00,22.68,23.814,0.083
2023-11-22 06:30:00+00:00,20.79,21.8295,0.069
2023-11-22 06:00:00+00:00,19.95,20.9475,0.072
2023-11-22 05:30:00+00:00,20.2,21.21,0.078
2023-11-22 05:00:00+00:00,16.8,17.64,0.07
2023-11-22 04:30:00+00:00,17.72,18.606,0.079
2023-11-22 04:00:00+00:00,17.43,18.3015,0.075
2023-11-22 03:30:00+00:00,18.9,19.845,0.089
2023-11-22 03:00:00+00:00,18.06,18.963,0.093
2023-11-22 02:30:00+00:00,18.9,19.845,0.262
2023-11-22 02:00:00+00:00,18.86,19.803,0.705
2023-11-22 01:30:00+00:00,20.16,21.168,0.738
2023-11-22 01:00:00+00:00,20.1,21.105,0.744
2023-11-22 00:30:00+00:00,20.5,21.525,0.728
2023-11-22 00:00:00+00:00,21,22.05,0.751
2023-11-21 23:30:00+00:00,19.89,20.8845,0.926
2023-11-21 23:00:00+00:00,19.47,20.4435,1.403
2023-11-21 22:30:00+00:00,19.74,20.727,0.623
2023-11-21 22:00:00+00:00,21.21,22.2705,0.619
2023-11-21 21:30:00+00:00,22.47,23.5935,0.708
2023-11-21 21:00:00+00:00,19.22,20.181,1.217
2023-11-21 20:30:00+00:00,21.63,22.7115,1.46
2023-11-21 20:00:00+00:00,24.24,25.452,1.408
2023-11-21 19:30:00+00:00,25.77,27.0585,0.927
2023-11-21 19:00:00+00:00,36.15,37.9575,0.668
2023-11-21 18:30:00+00:00,39.72,41.706,0.759
2023-11-21 18:00:00+00:00,36.99,38.8395,1.118
2023-11-21 17:30:00+00:00,39.3,41.265,1.028
2023-11-21 17:00:00+00:00,41.9,43.995,0.418
2023-11-21 16:30:00+00:00,34.85,36.5925,0.351
2023-11-21 16:00:00+00:00,26.54,27.867,0.326
2023-11-21 15:30:00+00:00,23.1,24.255,0.526
2023-11-21 15:00:00+00:00,23.94,25.137,0.383
2023-11-21 14:30:00+00:00,23.86,25.053,0.294
2023-11-21 14:00:00+00:00,23.52,24.696,0.286
2023-11-21 13:30:00+00:00,24.99,26.2395,0.289
2023-11-21 13:00:00+00:00,24.34,25.557,0.376
2023-11-21 12:30:00+00:00,23.94,25.137,0.265
2023-11-21 12:00:00+00:00,25.2,26.46,0.285
2023-11-21 11:30:00+00:00,24.61,25.8405,0.28
2023-11-21 11:00:00+00:00,24.78,26.019,0.285
2023-11-21 10:30:00+00:00,25.2,26.46,0.735
2023-11-21 10:00:00+00:00,25.41,26.6805,0.783
2023-11-21 09:30:00+00:00,25.2,26.46,0.929
2023-11-21 09:00:00+00:00,25.83,27.1215,1.085
2023-11-21 08:30:00+00:00,23.1,24.255,1.004
2023-11-21 08:00:00+00:00,25.41,26.6805,1.129
2023-11-21 07:30:00+00:00,23.79,24.9795,1.078
2023-11-21 07:00:00+00:00,22.53,23.6565,0.118
2023-11-21 06:30:00+00:00,23.31,24.4755,0.083
2023-11-21 06:00:00+00:00,21.42,22.491,0.073
2023-11-21 05:30:00+00:00,22.53,23.6565,0.082
2023-11-21 05:00:00+00:00,18.29,19.2045,0.074
2023-11-21 04:30:00+00:00,19.15,20.1075,0.081
2023-11-21 04:00:00+00:00,18.9,19.845,0.074
2023-11-21 03:30:00+00:00,19.22,20.181,0.085
2023-11-21 03:00:00+00:00,19.22,20.181,0.074
2023-11-21 02:30:00+00:00,19.22,20.181,0.087
2023-11-21 02:00:00+00:00,19.15,20.1075,0.108
2023-11-21 01:30:00+00:00,19.22,20.181,0.595
2023-11-21 01:00:00+00:00,19.22,20.181,1.233
2023-11-21 00:30:00+00:00,18,18.9,1.575
2023-11-21 00:00:00+00:00,17.12,17.976,1.186
2023-11-20 23:30:00+00:00,19.36,20.328,0.889
2023-11-20 23:00:00+00:00,18.1,19.005,0.626
2023-11-20 22:30:00+00:00,19.15,20.1075,0.701
2023-11-20 22:00:00+00:00,19.89,20.8845,0.67
2023-11-20 21:30:00+00:00,20.68,21.714,0.861
2023-11-20 21:00:00+00:00,20.16,21.168,0.891
2023-11-20 20:30:00+00:00,20.68,21.714,0.826
2023-11-20 20:00:00+00:00,21.65,22.7325,0.825
2023-11-20 19:30:00+00:00,21.84,22.932,0.877
2023-11-20 19:00:00+00:00,34.22,35.931,1.344
2023-11-20 18:30:00+00:00,37.2,39.06,1.331
2023-11-20 18:00:00+00:00,37.2,39.06,1.359
2023-11-20 17:30:00+00:00,37.69,39.5745,0.667
2023-11-20 17:00:00+00:00,40.52,42.546,1.283
2023-11-20 16:30:00+00:00,34.68,36.414,1.44
2023-11-20 16:00:00+00:00,22.07,23.1735,0.382
2023-11-20 15:30:00+00:00,19.95,20.9475,0.108
2023-11-20 15:00:00+00:00,19.53,20.5065,0.477
2023-11-20 14:30:00+00:00,21.34,22.407,0.603
2023-11-20 14:00:00+00:00,20.5,21.525,0.099
2023-11-20 13:30:00+00:00,21.5,22.575,0.066
2023-11-20 13:00:00+00:00,19.95,20.9475,0.066
2023-11-20 12:30:00+00:00,19.95,20.9475,0.078
2023-11-20 12:00:00+00:00,19.53,20.5065,0.111
2023-11-20 11:30:00+00:00,19.53,20.5065,0.578
2023-11-20 11:00:00+00:00,18.88,19.824,0.07
2023-11-20 10:30:00+00:00,19.74,20.727,0.248
2023-11-20 10:00:00+00:00,19.82,20.811,0.097
2023-11-20 09:30:00+00:00,20.6,21.63,0.082
2023-11-20 09:00:00+00:00,22.3,23.415,0.095
2023-11-20 08:30:00+00:00,22.26,23.373,0.093
2023-11-20 08:00:00+00:00,24.36,25.578,0.354
2023-11-20 07:30:00+00:00,21.78,22.869,0.433
2023-11-20 07:00:00+00:00,19.59,20.5695,0.11
2023-11-20 06:30:00+00:00,19.47,20.4435,0.075
2023-11-20 06:00:00+00:00,16.8,17.64,0.082
2023-11-20 05:30:00+00:00,19.82,20.811,0.075
2023-11-20 05:00:00+00:00,17.35,18.2175,0.085
2023-11-20 04:30:00+00:00,17.43,18.3015,0.075
2023-11-20 04:00:00+00:00,13.86,14.553,0.082
2023-11-20 03:30:00+00:00,14.83,15.5715,0.084
2023-11-20 03:00:00+00:00,14.7,15.435,0.082
2023-11-20 02:30:00+00:00,15.12,15.876,0.38
2023-11-20 02:00:00+00:00,14.7,15.435,0.525
2023-11-20 01:30:00+00:00,15.75,16.5375,1.167
2023-11-20 01:00:00+00:00,14.7,15.435,1.181
2023-11-20 00:30:00+00:00,9.26,9.723,1.191
2023-11-20 00:00:00+00:00,14.07,14.7735,1.212
2023-11-19 23:30:00+00:00,15.33,16.0965,1.2
2023-11-19 23:00:00+00:00,15.79,16.5795,1.175
2023-11-19 22:30:00+00:00,19.49,20.4645,0.852
2023-11-19 22:00:00+00:00,19.74,20.727,1.232
2023-11-19 21:30:00+00:00,20.37,21.3885,0.989
2023-11-19 21:00:00+00:00,16.38,17.199,0.769
2023-11-19 20:30:00+00:00,19.74,20.727,0.95
2023-11-19 20:00:00+00:00,20.83,21.8715,0.945
2023-11-19 19:30:00+00:00,24.65,25.8825,0.928
2023-11-19 19:00:00+00:00,32.68,34.314,0.895
2023-11-19 18:30:00+00:00,36.8,38.64,1.12
2023-11-19 18:00:00+00:00,38.1,40.005,0.843
2023-11-19 17:30:00+00:00,38.69,40.6245,1.357
2023-11-19 17:00:00+00:00,40.56,42.588,1.755
2023-11-19 16:30:00+00:00,35.1,36.855,1.465
2023-11-19 16:00:00+00:00,18.9,19.845,0.26
2023-11-19 15:30:00+00:00,15.12,15.876,0.146
2023-11-19 15:00:00+00:00,18.77,19.7085,0.136
2023-11-19 14:30:00+00:00,19.26,20.223,0.356
2023-11-19 14:00:00+00:00,19.34,20.307,1.014
2023-11-19 13:30:00+00:00,19.82,20.811,1.104
2023-11-19 13:00:00+00:00,19.82,20.811,0.297
2023-11-19 12:30:00+00:00,19.84,20.832,0.121
2023-11-19 12:00:00+00:00,19.74,20.727,0.118
2023-11-19 11:30:00+00:00,19.95,20.9475,0.572
2023-11-19 11:00:00+00:00,21,22.05,0.293
2023-11-19 10:30:00+00:00,22.47,23.5935,1.002
2023-11-19 10:00:00+00:00,25.2,26.46,0.737
2023-11-19 09:30:00+00:00,19.95,20.9475,0.594
2023-11-19 09:00:00+00:00,18.9,19.845,0.08
2023-11-19 08:30:00+00:00,9.74,10.227,0.085
2023-11-19 08:00:00+00:00,9.45,9.9225,0.092
2023-11-19 07:30:00+00:00,7.15,7.5075,0.087
2023-11-19 07:00:00+00:00,4.39,4.6095,0.08
2023-11-19 06:30:00+00:00,2.52,2.646,0.079
2023-11-19 06:00:00+00:00,1.01,1.0605,0.075
2023-11-19 05:30:00+00:00,-1.32,-1.386,0.083
2023-11-19 05:00:00+00:00,-0.38,-0.399,0.082
2023-11-19 04:30:00+00:00,-2.1,-2.205,0.074
2023-11-19 04:00:00+00:00,-1.5,-1.575,0.429
2023-11-19 03:30:00+00:00,-0.84,-0.882,0.737
2023-11-19 03:00:00+00:00,-3.26,-3.423,0.805
2023-11-19 02:30:00+00:00,0.1,0.105,1.137
2023-11-19 02:00:00+00:00,-4.2,-4.41,0.831
2023-11-19 01:30:00+00:00,1.03,1.0815,0.843
2023-11-19 01:00:00+00:00,1.01,1.0605,0.831
2023-11-19 00:30:00+00:00,-2.1,-2.205,0.827
2023-11-19 00:00:00+00:00,0.84,0.882,0.887
2023-11-18 23:30:00+00:00,6.45,6.7725,0.811
2023-11-18 23:00:00+00:00,6.51,6.8355,0.725
2023-11-18 22:30:00+00:00,11.34,11.907,0.712
2023-11-18 22:00:00+00:00,9.87,10.3635,0.704
2023-11-18 21:30:00+00:00,14.7,15.435,0.714
2023-11-18 21:00:00+00:00,15.33,16.0965,0.706
2023-11-18 20:30:00+00:00,17.41,18.2805,0.716
2023-11-18 20:00:00+00:00,16.38,17.199,0.703
2023-11-18 19:30:00+00:00,17.85,18.7425,0.71
2023-11-18 19:00:00+00:00,29.89,31.3845,0.145
2023-11-18 18:30:00+00:00,33.23,34.8915,0.079
2023-11-18 18:00:00+00:00,34.11,35.8155,0.099
2023-11-18 17:30:00+00:00,34.87,36.6135,0.151
2023-11-18 17:00:00+00:00,34.47,36.1935,0.234
2023-11-18 16:30:00+00:00,29.22,30.681,0.107
2023-11-18 16:00:00+00:00,18.33,19.2465,0.104
2023-11-18 15:30:00+00:00,17.28,18.144,0.103
2023-11-18 15:00:00+00:00,17.64,18.522,0.081
2023-11-18 14:30:00+00:00,18.69,19.6245,0.3
2023-11-18 14:00:00+00:00,18.19,19.0995,0.669
2023-11-18 13:30:00+00:00,19.05,20.0025,0.47
2023-11-18 13:00:00+00:00,20.34,21.357,0.135
2023-11-18 12:30:00+00:00,20.37,21.3885,0.862
2023-11-18 12:00:00+00:00,19.97,20.9685,1.573
2023-11-18 11:30:00+00:00,19.66,20.643,1.56
2023-11-18 11:00:00+00:00,20.58,21.609,1.786
2023-11-18 10:30:00+00:00,20.16,21.168,1.129
2023-11-18 10:00:00+00:00,23.31,24.4755,0.707
2023-11-18 09:30:00+00:00,20.68,21.714,0.674
2023-11-18 09:00:00+00:00,21.84,22.932,0.717
2023-11-18 08:30:00+00:00,16.76,17.598,0.837
2023-11-18 08:00:00+00:00,19.89,20.8845,0.631
2023-11-18 07:30:00+00:00,17.56,18.438,0.082
2023-11-18 07:00:00+00:00,19.74,20.727,0.055
2023-11-18 06:30:00+00:00,17.01,17.8605,0.058
2023-11-18 06:00:00+00:00,16.04,16.842,0.062
2023-11-18 05:30:00+00:00,16.04,16.842,0.056
2023-11-18 05:00:00+00:00,14.49,15.2145,0.066
2023-11-18 04:30:00+00:00,16.8,17.64,0.059
2023-11-18 04:00:00+00:00,15.73,16.5165,0.067
2023-11-18 03:30:00+00:00,17.77,18.6585,0.062
2023-11-18 03:00:00+00:00,15.54,16.317,0.384
2023-11-18 02:30:00+00:00,18.69,19.6245,0.723
2023-11-18 02:00:00+00:00,15.96,16.758,0.69
2023-11-18 01:30:00+00:00,19.64,20.622,0.683
2023-11-18 01:00:00+00:00,20.41,21.4305,0.68
2023-11-18 00:30:00+00:00,18.31,19.2255,0.678
2023-11-18 00:00:00+00:00,22.05,23.1525,0.712
2023-11-17 23:30:00+00:00,18.52,19.446,0.922
2023-11-17 23:00:00+00:00,18.65,19.5825,1.235
2023-11-17 22:30:00+00:00,17.96,18.858,0.758
2023-11-17 22:00:00+00:00,20.58,21.609,0.747
2023-11-17 21:30:00+00:00,20.94,21.987,0.755
2023-11-17 21:00:00+00:00,19.32,20.286,1.201
2023-11-17 20:30:00+00:00,21.5,22.575,1.433
2023-11-17 20:00:00+00:00,21.17,22.2285,1.256
2023-11-17 19:30:00+00:00,27.3,28.665,1.274
2023-11-17 19:00:00+00:00,35.73,37.5165,1.188
2023-11-17 18:30:00+00:00,40.35,42.3675,0.474
2023-11-17 18:00:00+00:00,40.48,42.504,0.264
2023-11-17 17:30:00+00:00,42.51,44.6355,0.25
2023-11-17 17:00:00+00:00,45.6,47.88,0.235
2023-11-17 16:30:00+00:00,39.07,41.0235,0.227
2023-11-17 16:00:00+00:00,28.14,29.547,0.243
2023-11-17 15:30:00+00:00,25.2,26.46,0.267
2023-11-17 15:00:00+00:00,24.36,25.578,0.272
2023-11-17 14:30:00+00:00,23.52,24.696,0.268
2023-11-17 14:00:00+00:00,23.71,24.8955,0.332
2023-11-17 13:30:00+00:00,21.21,22.2705,0.862
2023-11-17 13:00:00+00:00,20.53,21.5565,0.866
2023-11-17 12:30:00+00:00,20.58,21.609,0.969
2023-11-17 12:00:00+00:00,20.58,21.609,0.857
2023-11-17 11:30:00+00:00,20.58,21.609,0.848
2023-11-17 11:00:00+00:00,22.26,23.373,0.272
2023-11-17 10:30:00+00:00,24.19,25.3995,0.254
2023-11-17 10:00:00+00:00,23.94,25.137,0.305
2023-11-17 09:30:00+00:00,25.54,26.817,0.899
2023-11-17 09:00:00+00:00,26.56,27.888,0.723
2023-11-17 08:30:00+00:00,24.26,25.473,0.712
2023-11-17 08:00:00+00:00,26.88,28.224,0.811
2023-11-17 07:30:00+00:00,21.86,22.953,0.685
2023-11-17 07:00:00+00:00,22.7,23.835,0.68
2023-11-17 06:30:00+00:00,21,22.05,0.251
2023-11-17 06:00:00+00:00,19.74,20.727,0.044
2023-11-17 05:30:00+00:00,20.37,21.3885,0.048
2023-11-17 05:00:00+00:00,17.96,18.858,0.05
2023-11-17 04:30:00+00:00,18.14,19.047,0.044
2023-11-17 04:00:00+00:00,17.74,18.627,0.064
2023-11-17 03:30:00+00:00,17.96,18.858,0.057
2023-11-17 03:00:00+00:00,17.6,18.48,0.064
2023-11-17 02:30:00+00:00,17.73,18.6165,0.057
2023-11-17 02:00:00+00:00,17.96,18.858,0.106
2023-11-17 01:30:00+00:00,17.98,18.879,0.492
2023-11-17 01:00:00+00:00,21,22.05,0.748
2023-11-17 00:30:00+00:00,18.88,19.824,0.742
2023-11-17 00:00:00+00:00,19.78,20.769,0.738
2023-11-16 23:30:00+00:00,20.26,21.273,0.888
2023-11-16 23:00:00+00:00,18.29,19.2045,0.919
2023-11-16 22:30:00+00:00,18.29,19.2045,0.982
2023-11-16 22:00:00+00:00,21,22.05,1.332
2023-11-16 21:30:00+00:00,25.26,26.523,1.322
2023-11-16 21:00:00+00:00,22.05,23.1525,1.325
2023-11-16 20:30:00+00:00,25.26,26.523,1.359
2023-11-16 20:00:00+00:00,23.54,24.717,1.224
2023-11-16 19:30:00+00:00,27.74,29.127,0.72
2023-11-16 19:00:00+00:00,38.31,40.2255,0.253
2023-11-16 18:30:00+00:00,43.06,45.213,0.12
2023-11-16 18:00:00+00:00,43.5,45.675,0.124
2023-11-16 17:30:00+00:00,46.36,48.678,0.237
2023-11-16 17:00:00+00:00,50.01,52.5105,0.106
